"p1","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
3.24088839799705,146.683923550073,11,11,NA,0,TRUE,TRUE,0.479999999999961,8,8,295,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",295.367847100146,295.381498977279
4.06563577888777,544.235966614399,10,10,NA,0,TRUE,TRUE,2.06,8,9,1076,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1090.4719332288,1090.47565762358
3.24944876744312,1006.7615011634,11,11,NA,0,TRUE,TRUE,3.86000000000001,8,10,1779,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",2015.5230023268,2015.52525331161
4.58846992383477,1237.9245924785,10,10,NA,0,TRUE,TRUE,4.84000000000003,8,11,2308,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",2477.849184957,2477.85091956238
6.68352270045577,151.977088989941,9,9,NA,0,TRUE,TRUE,0.490000000000009,8,12,310,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",305.954177979882,305.967164992869
3.86908293233395,204.872038649096,11,11,NA,0,TRUE,TRUE,0.759999999999991,8,13,372,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",411.744077298191,411.754888109002
9.53453504027275,287.964565271945,9,9,NA,0,TRUE,TRUE,1.07999999999998,8,14,640,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",577.92913054389,577.935400136367
8.91485784764743,499.881026662061,9,9,NA,0,TRUE,TRUE,1.86000000000001,8,15,1088,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1001.76205332412,1001.76573656537
2.78174029756538,683.646550205817,11,11,NA,0,TRUE,TRUE,2.57999999999998,8,16,1202,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1369.29310041163,1369.29643374497
9.58979038627559,629.195385568784,9,9,NA,0,TRUE,TRUE,2.71000000000004,8,17,1425,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1260.39077113757,1260.39358210032
3.15481849934517,782.800444714397,11,11,NA,0,TRUE,TRUE,2.91000000000003,8,18,1368,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",1567.60088942879,1567.60381768648
6.755520284893,318.560901866722,10,10,NA,0,TRUE,TRUE,1.23999999999995,8,19,655,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",639.121803733445,639.127929307717
3.43796951664394,341.673113928401,11,11,NA,0,TRUE,TRUE,1.31,8,20,626,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",685.346227856802,685.352638113212
2.15628644522663,196.235280244016,10,10,NA,0,TRUE,TRUE,0.460000000000036,8,21,317,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",394.470560488032,394.483258900731
4.9479903783228,473.378406009685,9,9,NA,0,TRUE,TRUE,1.63,8,22,910,1,"fit_glaze_osc_zeta_v4_no_integration_mouse",948.756812019371,948.761217305714
