"subject_id","value.fit_glaze_osc_zeta_v4","value.fit_glaze_osc_zeta_v4_one_amp","value.fit_glaze_osc_zeta_v4_LLR_amp","value.fit_glaze_osc_zeta_v4_Prior_amp","value.fit_glaze_osc_zeta_v4_no_amp","value.fit_glaze_osc_zeta_v4_no_integration"
2505,43.2675334674768,44.3924719482259,46.6673292746071,NA,48.6272352178256,50.0587912255942
2506,37.6873338148671,42.1881403488804,39.8792531176591,37.687577528829,40.2602891964259,43.7888626171627
2507,NA,131.459530453368,125.610677321977,NA,152.65909451039,152.763400390755
2508,154.153743147803,155.192278562766,155.019634715413,NA,162.516272389323,155.387193368312
2509,134.91910677963,135.563695009485,150.710972053339,135.361045983208,151.997840961112,140.60283998594
2510,151.548159069454,151.18157082248,151.280529120801,147.400196446395,151.733184954072,152.060858494685
2511,149.29803299755,149.294306656335,147.051971655971,149.130373120067,159.318330437293,149.821300088579
2512,NA,144.201953029203,143.938033883732,141.537715553503,145.350215970821,145.63020483666
2513,NA,147.362266178936,147.498867964441,147.001824398352,148.191685585173,150.151196814221
2514,NA,152.730678748203,152.586670025058,152.730672062946,152.730584389692,153.271904927215
2515,NA,149.63554860083,151.338454415465,NA,151.338454475146,151.339446812644
2516,140.695949215858,141.057105506431,141.639764992772,140.608265238058,142.044470926596,142.231830522679
2517,146.599987272965,148.822287720604,147.171050083675,145.570369413923,149.125863681674,149.839513577148
2518,NA,143.004649181887,141.959301003128,142.373743947513,143.142907521336,147.307932937894
2519,152.34848963918,152.354674064473,154.504560630282,152.106752450642,158.675523345126,153.645855714572
2520,150.328792577504,150.399631759701,155.329753788375,NA,160.640625320559,154.112348108148
2521,NA,157.06319248304,156.478021639192,156.416328931162,157.246877314651,157.717862759363
2522,151.961819934627,151.437073972499,150.487573161693,150.600893691354,151.437050529246,156.588773352578
2523,146.517505834784,148.868347151628,149.381131980264,148.764497037482,149.381129540634,149.451100284039
2524,145.977448574729,148.463637337335,NA,147.397021495472,150.219171070063,150.599041387842
2525,132.282428724221,132.134918362936,NA,134.253929780282,134.977684545323,135.185018819342
2526,NA,153.971359665048,151.71162969836,NA,153.414554136278,153.693219196278
2527,87.7239471553566,NA,74.822135282549,89.6017490716311,90.1079220105397,89.8628240274455
2528,154.821302804703,155.374922918578,156.268827549395,159.522990583947,156.268826544898,156.336614189071
2529,138.567005768087,138.567005364559,138.567006416006,137.073749730314,138.566987989942,138.982594767476
2530,NA,154.161097374356,156.030713065797,150.268027573242,157.70831200931,157.790857891033
2531,146.637686536105,140.906121685118,140.787332794257,148.761362919239,142.389465949559,145.668852703857
2532,NA,149.616327723502,150.763104523875,NA,150.76316164888,151.258271835899
2533,118.92752687482,119.02576988558,122.242571092024,124.082623468689,124.222834440535,124.289275055486
2534,NA,153.183563829957,149.992263414001,NA,153.324029928199,153.331784606152
2535,156.133019505651,156.321432488288,NA,156.070703335728,165.014560008989,157.162333306087
2536,150.807051202002,151.209333740542,NA,154.785989611828,161.518445926532,153.447191920594
2537,149.907202764061,150.017447561095,159.547494089088,164.343718257986,166.273066870234,152.763400390755
2538,125.352254016483,128.19016304266,NA,125.274820239217,133.760496960609,159.45694043983
2539,152.299761355594,152.573615836693,152.603189365674,152.937396628436,152.937167711945,155.387193368312
2540,148.22529628724,145.081963849309,147.953494402206,146.208515890047,148.69058072719,148.799687908647
2541,150.749636674183,152.226251322902,152.038654616188,150.704454253815,152.340550375175,152.763400390755
2542,150.645378123756,150.427148739623,NA,158.869803984388,152.143803534514,152.763400390755
2543,99.82597770404,100.733964814226,100.089219916109,100.264284808186,101.045465094215,101.239944611277
2544,154.752612646096,154.774531334461,154.895699898812,154.889639604014,155.4119589928,156.588773352578
2545,139.079108646316,139.08106973587,139.517082120395,138.858560097806,152.452507429331,NA
2546,150.318466394049,156.846347755866,156.074998872179,NA,158.340311653223,157.162333306087
2547,149.403735971625,149.9642847526,139.487044345531,NA,150.641747573533,156.588773352578
2548,NA,150.156569902164,150.211895398556,150.457508278993,151.167121805152,151.416289771222
2549,153.762159892951,154.011460926485,150.719512165309,152.294126845526,154.282294380931,155.387193368312
2550,155.600601266284,155.899829214833,160.767116964218,156.580607218957,156.566109760237,156.588773352578
2551,154.042822673348,152.556555995411,151.105724975901,NA,151.281734221165,152.619447365659
2552,148.010485585455,157.63771479734,153.00851879116,145.36876056723,164.842714384792,154.112348108148
2553,NA,119.657726336355,122.62709898563,119.293764616217,122.62709898563,119.958309951033
2554,126.69651414832,126.798691150921,126.647370415939,126.739098399648,127.144243992879,127.662495290474
2555,144.60504973677,145.082224465166,NA,141.572874525265,148.628253957076,142.919763718287
2556,147.646436287585,155.558799481819,146.980641588937,147.679678672891,162.606368572038,165.153315291262
2557,152.213061919041,155.844636149392,154.971107517124,152.191992743061,156.4915017708,157.717862759363
2558,149.885274355825,150.148375366436,161.90354283096,150.382276083037,166.041758577767,157.162333306087
2559,154.124224787317,156.871898464251,160.730014442692,NA,154.687672585056,154.758979715276
2560,NA,123.820003930943,124.517091978962,123.700120852466,125.218021670957,125.498901796246
2561,147.954702351379,148.435778835386,147.968630780737,149.785473199957,149.880637931219,151.131726046086
2562,NA,158.293458348438,146.158576700521,157.095976088432,148.381423263615,154.758979715276
2563,149.324902695423,149.997599762309,150.195260128828,159.3638477187,150.710527580151,152.172115187531
2564,149.637278112013,151.197328977501,158.141952809027,NA,166.231021294833,152.060858494685
2565,145.892857287911,146.481694627483,142.098088199806,NA,160.912096092678,150.599041387842
2566,NA,141.612608231485,134.998173108167,149.939113910132,149.371707924269,155.997091677918
2567,NA,151.674262570556,153.379084632745,151.471015875634,153.427348409185,154.112348108148
2568,145.95256634972,NA,NA,147.006486412931,154.570496877045,157.162333306087
2569,NA,148.301046294151,151.577139967395,151.052072529422,151.837279979625,154.112348108148
2570,81.3760546023713,81.9688412402811,80.8948019638557,82.325121152542,82.3251213872134,83.1780366668028
2571,154.34846538214,154.527206542371,153.717353431612,NA,155.248269152569,155.387193368312
2572,NA,156.392843342925,153.120496982153,154.518619914282,156.397186362506,157.717862759363
2573,142.717911005653,142.80410428617,145.354188883928,141.607788028692,149.924655992476,143.36627972971
2574,135.572579160244,135.921006858964,135.515633823252,135.956087897589,136.693775358007,140.304395340012
2575,73.0976815461381,73.0976572907516,77.402932211825,72.1740533179136,73.0974447298545,75.3483989182385
2576,128.549893140374,129.394248479727,129.484471828333,128.516720268456,132.409101264106,133.850669752532
2577,109.285469373669,109.76682793804,109.87120140197,110.640910578046,112.866473378511,113.552366454798
2578,138.080279177027,139.352402439902,139.482666930518,140.180541876278,139.992733023996,140.180623622247
2579,139.178545518558,140.560698238511,143.013387794389,139.170040658273,143.013368767266,143.057767638194
2580,NA,130.686373426109,130.139121340537,130.431803198686,138.194579922644,133.850669752532
2581,NA,136.465762107169,136.346184646001,NA,136.627598150279,137.273345720136
2582,130.57991200752,133.228828901495,133.890316846159,131.100720027882,134.329537699917,137.237143623032
2583,68.3483529739741,68.3618628173018,67.319165067034,68.5835723834423,68.8809495237679,69.2346967089962
2584,134.475129790877,134.923246096154,132.904050742589,134.475070105215,134.923244688691,134.96043470852
2585,NA,127.243284464187,128.278363129546,128.397305933272,128.397351463234,128.923284323799
2586,124.753484080778,127.067508936038,143.210340579761,126.593846988227,143.669190387185,128.22864153734
2587,NA,133.61885371604,137.352736345765,136.525606639928,137.416276474889,139.179641140344
2588,NA,141.992729126173,141.559993807531,NA,142.577027973293,143.126925686828
2589,132.926753889494,133.891246884716,132.041274009562,132.468190073586,134.326262949071,135.458611953677
2590,NA,NA,122.453611340462,123.514489245502,124.038722147314,124.985790205513
2591,NA,128.178426569914,128.17842780577,128.0470438096,128.178502056963,128.810175483336
2592,141.566207432239,141.728141162393,141.566291618551,141.661833442828,141.910851686422,142.119490254772
2593,134.426770909889,134.724468355392,155.88331966296,134.431999782613,159.708503827711,NA
2594,119.948503283949,120.267450959318,119.368196000454,125.487240232801,127.177686074388,127.383198284643
2595,128.094786484017,NA,136.495082420676,NA,138.107545319191,138.157351173849
2596,NA,74.1489555701114,76.5920587583335,76.450547807298,76.6473552125207,79.1850336328731
2597,115.286610009498,118.543655333543,115.337597080382,122.580548706282,117.043319094975,117.62288362422
2598,138.820857285676,142.664649619545,139.579593677277,141.771641475384,142.990146551279,143.057767638194
2599,82.9601634171352,NA,NA,86.0886563063444,97.7363724388194,91.3426424608945
2600,NA,137.750234777554,136.479380418607,NA,139.725539653708,144.872940360081
2601,138.253580716236,143.442526805533,139.108459052707,145.490927715958,139.490163578414,NA
2602,133.54247841452,135.01469120147,135.305644661574,135.611902017936,136.825685952434,137.113537777297
2603,131.726500840906,131.712445898231,136.776075197959,136.131174064613,136.776076575399,136.840338232039
2604,NA,117.990281044927,124.63076791261,123.991151059487,125.726479343919,126.334929726084
2605,113.458791879824,114.245436552586,119.878666389663,116.269777864617,119.895507343308,120.386092721455
2606,136.05703022892,139.963919340444,139.194613102334,137.377790464443,140.291305711786,142.119490254772
2607,143.608889454165,144.719948015596,143.591862950961,144.103462974878,144.719898918512,144.872940360081
2608,136.72910079392,136.749487900557,136.806614984084,137.831191919637,137.873211210525,138.157351173849
2609,147.525939117276,146.957919574879,143.949536357716,164.486024212763,148.594625999589,149.060729893259
2610,134.478919777127,141.305821038058,139.363555980198,141.422139332086,NA,143.975524622916
2611,NA,141.459541924103,147.41574294286,140.087667327592,142.585425961565,143.057767638194
2612,NA,141.057321255755,NA,NA,162.109228535255,142.723796797706
2613,123.296981383114,124.428691019073,120.293110000897,119.37909080855,120.844822020001,121.217240758007
2614,131.302157930727,130.560386122109,134.70840479838,121.061101929708,135.831778233281,135.949080153969
2615,145.615916760141,150.137758239745,141.091227877277,NA,141.112138854308,142.119490254772
2616,142.973282005501,145.585843572539,145.208633731771,142.729762362897,145.744598716708,145.750187510147
2617,140.755744455495,140.516013669839,135.297142213725,141.604730131543,141.604732348556,143.057767638194
2618,NA,127.742933212435,128.018845394729,127.992633118504,129.04234354036,129.195338631607
2619,136.522489941539,133.939705413079,NA,136.205092670175,137.811703052745,138.157351173849
2620,141.277702492455,141.297290937206,140.6889767955,141.416999126658,143.047890327135,143.057767638194
2621,139.046824060648,139.347629082301,139.298443558539,NA,141.152287622476,141.160506565009
2622,144.015874657097,142.35017930719,NA,144.220778667811,164.142925864284,144.872940360081
2623,138.72959626306,142.216498311498,NA,143.256297745772,143.708695454864,143.975524622916
2624,84.0487810593665,84.0195434026568,84.8148675849838,84.5365193567373,84.8148672029046,84.9275404704973
2625,NA,138.265814387348,161.225224451261,139.656680595223,142.199946839689,146.607432493175
2626,NA,140.598708448691,139.86311539741,135.079484855577,166.231773173166,141.160506565009
2627,132.423839149805,136.050600729112,132.866322865569,131.623247689873,133.490840307319,134.148767339953
2628,142.937892918258,142.934078997135,145.733111412339,143.096579156219,145.733111044784,145.750187510147
2629,120.233575002105,121.249207480127,122.826718712495,123.776943647865,123.761560659386,123.812102092761
2630,134.803008740528,135.891497800051,NA,132.288484198787,151.683906098389,136.04169707691
2631,136.406684024245,136.938151380262,140.043670783772,141.724870604072,155.86914496315,142.119490254772
2632,NA,141.781719061722,141.934202897635,142.901228019233,142.90122886428,143.057767638194
2633,NA,119.180246238824,121.999937214146,NA,124.138562442948,126.103846438232
2634,142.666120849139,142.397895162579,137.547962019223,NA,147.070728106871,147.081276840613
2635,143.601371575426,143.601370472274,142.961997956432,143.601372707776,143.601368486612,143.975524622916
2636,135.635923396798,NA,140.231056843292,142.872970547962,143.921569323666,144.872940360081
2637,141.771440131228,141.766007359872,144.925482895838,142.987404460926,144.963239709098,145.045182390281
2638,139.767504928191,140.100020359784,142.159240765694,NA,143.057388843102,143.057767638194
2639,NA,140.568742484722,140.598189267888,NA,141.139376367729,141.160506565009
2640,149.107305962126,149.854056620601,NA,NA,150.050148654102,150.211165121251
2641,144.039127465678,146.02712817782,141.546227204692,153.065849092902,145.364957955128,145.398569101952
2642,NA,140.876914026278,142.431771539115,141.372926845751,152.340273031045,143.635705795879
2643,123.860632906325,127.828933533379,128.058922366792,NA,128.290696470746,128.709266684102
2644,119.856533306744,119.180892726168,NA,NA,124.435355379131,120.27606997903
2645,140.027705135754,140.396692511584,140.525162283066,140.681264770365,141.687818705123,143.975524622916
2646,136.689888886478,136.696077134229,136.744276870836,134.334758869296,138.07485142221,NA
2647,145.142967416018,144.724471174631,153.497314251861,145.267939316846,155.547774753847,146.607432493175
2648,142.771595692858,149.911255418242,141.390082015968,142.227431127016,143.710211877704,143.975524622916
2649,130.23400169271,129.975796527574,131.872445380602,131.780389486487,132.529426471366,137.852118022255
2650,134.063544230688,136.154491867581,137.537367378216,134.082229675557,143.020404119153,140.658915877739
2651,125.67281998258,126.040709448277,128.19309567488,NA,130.081679727292,132.718429942415
2652,141.461885684481,147.056157616868,147.367855366342,NA,161.615437980478,149.839513577148
2653,NA,147.255561489583,146.700055155063,146.418857746778,147.255559665101,147.444835724648
2654,140.133571574027,140.122587537611,147.639818190684,NA,157.519017566536,141.160506565009
2655,NA,139.560885233,139.74268870447,138.944462146607,141.113111643361,141.160506565009
2656,139.58613089076,142.403653297047,142.374705657374,140.67711947714,159.009979483005,143.057767638194
2657,131.540508786165,131.684618632112,133.019184546477,130.182095003597,133.942601349921,135.34419190343
2658,NA,132.631990400231,132.038257203896,129.589060831343,133.197492559099,133.798449126009
2659,NA,143.81901011998,NA,146.549067471657,165.402137641569,147.081276840613
2660,132.361646688242,132.555767340421,132.361647615596,134.538851841747,134.801128706391,134.96043470852
2661,137.682014120142,137.60120038502,138.774292715498,NA,138.774062596557,139.179641140344
2662,NA,140.077788751893,141.231501769352,141.130339611255,162.46874536614,141.461546672666
2663,NA,139.118437442971,123.756494757831,127.655209433904,154.937819760166,147.444835724648
2664,74.516884903577,74.1947481119537,73.845953318395,NA,74.757976570814,74.8702330001225
2665,NA,143.984953617799,144.084373986238,144.351417390892,144.711147290715,144.867082793741
2666,145.159973053106,145.325085333768,145.201576626624,145.379667934609,146.22473239143,146.249861668878
2667,130.79003003087,132.400696766928,135.154810728134,133.304467700308,135.154838975984,136.840338232039
2668,143.12339835998,142.571683229648,143.231301639014,150.061711842869,143.818076853107,144.872940360081
2669,140.525247009384,141.284608640244,143.06126631584,144.159186271883,143.973701019909,143.975524622916
2670,142.008861435827,142.902437897102,161.927447634864,142.019465553106,142.980342503207,143.057767638194
2671,139.130484965791,139.540463364428,140.446853595887,139.94404076606,142.377791224555,143.294188694604
2672,126.99793971132,128.051189578765,127.910968860029,124.48667500984,128.893345257783,130.729537183917
2673,108.254089464028,108.426032817868,107.569453248734,NA,108.86866210729,110.069957537752
2674,143.987271990969,144.010142345471,145.019469183457,145.154244087162,145.70604420432,145.750187510147
2675,NA,135.525737461759,136.564843982072,135.553728902077,136.868012402082,137.504654532626
2676,NA,120.718838555339,119.967425781352,NA,128.282988863177,130.661895324945
2677,132.642338459061,134.166189739593,134.51762006581,134.843013084552,136.389701800434,136.609072107541
2678,142.854801418528,143.767684574691,143.022383371741,141.92613056774,143.767673876537,143.975524622916
2679,NA,137.918123579896,138.997053331704,139.663861339909,140.23225500492,140.46224178494
2680,142.579452587419,143.133468186053,141.796601572514,143.244759163504,143.970417036124,143.975524622916
2681,143.546470537188,145.391961603514,153.543553378344,NA,156.385493444484,147.444835724648
2682,NA,128.656571630195,128.873744695546,NA,131.140508013188,133.567846560962
2683,147.06492068,146.808367324631,140.271010312235,157.934683141537,141.452101899721,143.057767638194
2684,137.126062136589,NA,133.437091228455,143.482519727259,136.823634283512,147.521509273534
2685,NA,144.789658761482,138.196453883429,150.969104552065,138.714470842136,140.514157348157
2686,NA,NA,NA,112.860155158076,119.814285402663,112.879261629651
2687,NA,143.157497647747,143.122975948134,NA,145.472461533356,145.979484050709
2688,140.012086269158,140.094330247362,NA,140.627705193578,160.381378092017,143.613586992267
2689,143.255487425589,140.945925212018,144.204743713055,143.610356171493,144.742327743826,144.872940360081
2690,156.537355375108,156.351871319666,NA,147.721124091384,163.379118553143,150.599041387842
2691,140.405470164496,141.681196053693,140.778379646896,139.992376577619,142.712257654805,143.975524622916
2692,NA,144.152290937089,156.906193222891,145.343351766454,163.60034107669,147.892968820927
2693,142.95518636924,NA,142.407300149027,141.517868521637,143.532112771499,145.045182390281
2694,132.708019510067,136.446828515892,132.452641036527,138.249532231906,141.27011353426,143.057767638194
2695,NA,136.64036701641,136.586788394896,135.388428217345,137.193379046764,140.188572313332
2696,140.977439995509,141.235730978031,141.574098835471,143.023700019816,143.820844937181,143.975524622916
2697,92.6666590391692,NA,93.0216294350576,NA,94.1964589150685,94.7410782039024
2698,137.133342809818,137.603977020392,137.636601576773,136.551935696514,138.790331893516,139.226030893898
2699,147.351130456029,153.435676181153,NA,135.682014565808,140.697727440576,150.599041387842
2700,137.729889043513,143.160113394899,161.130551498313,140.747088885909,164.117530838934,143.294188694604
2701,NA,141.460544552448,153.971512253888,141.705800114158,159.798810215711,143.057767638194
2702,130.077324804288,133.675259465698,132.328145923063,132.704756107648,133.675341989647,133.785776493284
2703,122.789632178868,128.804047337258,125.975898301124,129.627509447645,130.747697680625,133.850669752532
2704,108.8305401247,109.573247667948,108.830999892961,108.538758141309,110.372567388652,110.619072691073
2705,144.384867601284,145.796689511955,147.445225261588,141.832601395356,159.062572012635,142.259274139483
2706,NA,143.692491189013,141.459685506806,143.3875951489,144.484368119856,145.398569101952
2707,NA,133.232850870459,133.213272707737,NA,133.999400968602,134.068072042447
2708,136.091745410474,135.921388473404,138.271390086517,139.650370550287,163.212938944695,140.180623622247
2709,148.034381581547,148.104181697917,147.632111010513,148.379692196154,148.70688302427,149.060729893259
2710,NA,131.222384604828,NA,NA,151.411926465811,132.0864540545
2711,67.8889133025835,69.6402008433329,67.4802805920526,66.5545620950881,70.3590371992785,69.7371884509001
2712,NA,136.927668222988,138.960802397902,137.008859464289,138.960805894747,140.180623622247
2713,NA,144.218847248096,141.355285384392,141.534057237167,144.559461195589,144.872940360081
2714,NA,141.028963207888,142.094159382769,142.163032691251,142.845213448512,143.057767638194
2715,NA,145.193295019525,145.215613179511,146.005203873511,147.413127684191,147.444835724648
2716,NA,144.567501226444,NA,146.214701789332,164.900053566479,147.444835724648
2717,132.848746687072,134.141598612827,135.662747154939,131.662336098039,135.662746941768,135.670929518785
2718,141.111059062269,137.078797871915,NA,140.433811278645,163.718322394734,143.975524622916
2719,127.275230846328,126.298202594602,132.605731394409,124.30177252979,139.698848400555,139.179641140344
2720,131.271620430883,NA,136.605371343652,135.935205548764,136.605371219633,136.609072107541
2721,NA,54.8404139860324,53.0174542499038,54.6433187593884,54.8204917649837,55.3517327364064
2722,141.047932090216,141.417797366621,130.219675233265,139.380806665962,145.383044707124,145.750187510147
2723,147.044515528122,147.040281945058,144.883405885265,147.34940213892,147.443001793271,NA
2724,142.528211962744,142.530704588326,142.254874608605,142.660945814335,143.238499986033,143.635705795879
2725,142.86103514921,143.065377129443,142.721171883995,142.005429579732,143.447458694939,145.750187510147
2726,139.222551881343,142.779063570849,143.470599570352,142.307034016122,144.048478123082,144.690009311908
2727,NA,144.123138806983,148.356823676529,NA,144.428162125814,144.527239146179
2728,NA,145.883336039006,146.011111686201,147.208433972279,148.080218125904,148.262551837783
2729,136.705391900991,136.70769390352,136.048091997465,137.298707338723,137.814906912227,137.852118022255
2730,NA,136.85351197222,137.506732462866,138.238680098994,138.238661155277,139.545801942481
2731,97.7066625395401,98.7142549241984,100.104815496943,98.8895541932816,101.712053556775,101.950157946198
2732,143.682051514695,143.678751345864,142.413386943038,142.496001551198,143.970970777703,143.975524622916
2733,137.933162794676,139.124568875569,157.996475248332,136.600728827803,162.330682998814,144.179804850611
2734,60.3500681633897,60.9930045233255,60.28393882489,60.9644477144303,NA,61.0222268889887
2735,NA,132.610884878377,132.874303596362,133.301193947972,133.300890518244,135.34419190343
2736,NA,144.532616934342,143.935277835664,143.016112131379,145.093177126365,145.750187510147
2737,127.990786943063,127.987949832419,129.835348338101,129.297941646842,129.835348373241,129.840356378359
2738,147.557572505031,149.893613151331,146.638944403977,NA,146.816767599244,147.444835724648
2739,133.970169771285,136.719961580788,135.914237132565,136.557511522434,136.719965143428,136.813954373273
2740,141.145580569429,141.803222834945,143.357995412174,144.191918834968,161.285730899631,145.398569101952
2741,133.861054917939,136.81134980976,134.566509152162,134.80738714321,137.336635727535,137.852118022255
2742,NA,144.988164418039,143.914285165487,141.803600400162,145.114835195709,145.398569101952
2743,NA,136.941438160724,136.941383424991,135.49987704975,136.941439349638,139.868705761154
2744,127.694502858878,128.599189058751,149.057475463052,136.623306636469,137.574274551544,138.157351173849
2745,NA,143.318363803736,145.576962047855,141.423016065689,146.20286567182,146.607432493175
2746,NA,147.922069510881,137.645148441842,140.15353436034,141.068059738024,143.057767638194
2747,140.635352061977,140.956481155418,139.993203306308,141.279458986879,141.464981207735,142.119490254772
2748,NA,137.940806026631,135.067080369126,135.60433790372,138.053018901375,142.388162083296
2749,109.761142853095,NA,108.780638309535,109.957358986426,111.480557457261,113.067067081282
2750,137.091832628999,138.17857066866,136.050718646677,NA,138.450497786174,140.180623622247
2751,NA,135.268891254951,135.278611341712,135.434451309209,137.031247719982,139.179641140344
2752,NA,133.969828727938,148.818022764952,134.009925074706,135.533675452387,136.44946851835
2753,135.958063642581,135.873636818826,136.705988528538,135.903526560385,137.107502604095,137.113537777297
2754,NA,139.503838085621,139.507063555764,139.17455150839,139.776835187838,139.863994305088
2755,134.452019670836,134.766133022224,132.863766586131,134.744967663253,135.917415405317,140.180623622247
2756,NA,143.577579996803,159.883202186594,142.163193284722,145.527145779389,145.750187510147
2757,135.356808918749,136.7975630423,140.875976675175,132.19984853958,154.246048070084,138.157351173849
2758,NA,67.1543513100124,66.185652920768,66.6660068639187,67.1543511939694,67.2380796389989
2759,NA,141.961703301339,143.125499649624,142.351724599689,143.826521828325,143.975524622916
2760,132.652566875615,134.679346143975,134.038275012577,NA,136.870103087031,140.180623622247
2761,131.844171222309,132.16252554428,132.152707568393,132.070698103884,147.843105822544,132.47271400643
2762,129.054233974247,128.364438710675,128.018804645736,128.894791926514,129.122162693355,137.721438031673
2763,NA,139.518306164699,141.360557895386,141.008110114881,166.080370704305,145.750187510147
2764,129.610093867188,129.728965418107,142.151350313865,NA,145.465293579811,134.350433475569
2765,101.218530501666,101.660632479932,99.6988892654722,102.0462258063,104.747705083642,101.5330026593
2766,NA,139.037502154079,139.184849318695,139.789863001987,140.9999129821,NA
2767,134.898837229334,134.899314259685,132.252541500763,134.564915697087,136.771956549926,136.813954373273
2768,141.24521302094,141.33435295133,141.819342805704,141.03502072364,165.520076984132,142.119490254772
2769,131.464634547362,135.116298006342,134.787734864312,132.119040815309,NA,138.157351173849
2770,143.400457678899,140.620049739642,146.480215330451,145.755116339659,146.691001939543,148.262551837783
2771,151.927523917839,151.953790334342,141.313927521626,NA,144.849606306334,144.872940360081
2772,126.247471320625,137.564943969385,133.342208518912,126.749331961502,160.181263533589,134.675004055244
2773,143.592025764091,143.551936284315,143.601313843861,142.817596701412,143.970443237074,143.975524622916
2774,NA,NA,139.181240219025,144.194081512858,140.973156229235,141.461546672666
2775,119.43481188187,119.458101201378,125.765576985049,119.899410212744,126.105801743518,121.255994035797
2776,143.491320010343,146.158488490539,149.741183352733,146.384543584141,149.763432659432,149.839513577148
2777,132.762355938959,137.198131011957,136.559759203401,132.75271280998,137.046780739987,137.113537777297
2778,142.090979678365,142.23561911636,156.913598140378,141.969350928326,157.851547356851,143.057767638194
2779,143.313093646173,143.311506725639,140.979894862188,143.736577375076,143.969120136321,143.975524622916
2780,133.872654537862,133.87370572431,135.557213739126,135.375732234106,136.457579903126,136.458065898164
2781,92.3434372796642,92.3434418988706,95.0424746582168,NA,96.2070712879475,93.3440334509777
2782,NA,127.072237354293,128.695754328434,124.941010881057,129.356383870161,129.541631672485
2783,NA,146.765893925603,157.164251324143,147.690080849962,161.611104452235,148.262551837783
2784,129.74350501563,129.668425297221,140.809571582163,124.794388130759,141.534329700563,132.880651100725
2785,135.525479131949,136.279502276825,138.259734830405,138.351061055708,138.351034594491,139.123347900375
2786,140.935619494255,141.869663050956,139.944069011136,140.846790462786,142.908669952747,143.975524622916
3426,266.951009579265,266.952649204724,266.949338315824,267.079870116495,267.04130876679,267.195367639326
3427,301.736140716019,302.291533769958,301.643247972593,301.797931028962,301.797931029123,302.03788291716
3428,241.289173133529,241.2920926008,241.297417606222,241.401126623769,241.369509783557,241.496306333728
3429,224.726952941794,224.960830487539,224.672005072369,224.859268388956,224.795222967176,224.985699000368
3430,NA,271.092123615119,270.452712074213,270.715873062223,270.592062073624,270.853619167109
3431,278.782530254112,278.784387820657,278.755125315186,278.909029639166,278.839208805233,279.001422833789
3432,NA,231.639539463899,231.60626479834,231.783272195457,231.727759114916,231.917202055935
3433,259.165835135414,259.085528179333,258.638446654681,258.82112926522,258.75232678626,258.932563972645
3434,271.228680014412,271.529512807151,271.092473749174,271.238466638434,271.238482283449,271.434269472666
3435,253.990261788608,NA,NA,254.043812694903,253.950489512684,254.183011833749
3436,240.698915929814,240.659012887764,240.625826003956,241.182416116918,240.743133557526,240.945656028171
3437,263.461919891106,263.502769986248,263.498942273771,263.601773150214,263.602640797293,263.787116111542
3438,242.041927555871,242.047842885107,241.983640646791,242.784507505736,242.12753576134,242.321956639285
3439,260.566571315671,NA,260.032184683217,260.246479763004,260.169723722973,260.383864583759
3440,291.239722541449,291.740477029852,291.188969967932,291.922846722731,291.300438512888,291.45812833381
3441,294.754737851945,294.744159459676,294.682265294484,295.336459829586,294.822779411708,295.021379861593
3442,241.318985826629,241.2252278665,182.821077474167,241.244257143061,241.244578130101,241.266306333728
3443,254.497175253452,254.498983628567,254.489745775797,254.655167893031,254.602677481864,254.798662139305
3444,224.026567906312,224.292742398173,223.973045546661,NA,224.077276861817,224.250048694811
3445,NA,NA,114.31401898653,NA,184.212380715845,205.172255844611
3446,225.439439789973,225.462306622788,225.38526330847,225.598012014745,225.497463780142,225.696349305924
3447,272.563169363776,272.989411548367,272.488075221386,272.691057121938,272.614537884211,272.810570083779
3448,285.75597029319,NA,285.700090257591,285.899848492437,285.831276739489,286.052925889356
3449,302.355990293467,302.357147450423,302.29049205451,302.486790657747,302.416668482993,302.598533222717
3450,NA,258.456619347152,257.934977470219,258.206889639601,258.116210510134,258.351913667089
3451,255.83071883287,255.870722790889,255.814702918331,256.40199249338,255.912517926364,256.029962750419
3452,216.85734849105,216.894413982882,216.366937143012,216.55753129324,216.491752635583,216.697895333687
3453,275.092006378317,274.886998036727,274.569714597137,274.76048564092,274.67844164784,274.847521000449
3454,267.025692850875,267.025448957767,266.960830415996,NA,267.097732639734,267.300367639326
3455,229.623677000498,229.593073323196,229.505697607915,229.734462056332,229.661461636541,229.865251139264
3456,264.876622330026,264.984108985269,264.875314244761,NA,264.995044767563,265.178416722656
3457,228.224916247543,228.221476484394,228.156576659465,228.383710251095,228.297618946371,228.533950528151
3458,267.716448286437,268.119194507703,267.652993398992,267.833181021327,267.75500219639,267.931017944882
3459,281.506498804365,281.570502149239,281.475289727256,281.653398190802,281.612467600558,281.789024056016
3460,272.520962442136,NA,272.509635641665,272.592326076123,272.592326075455,272.760570083779
3461,273.824360882432,273.830892151163,273.83300941326,273.901975228159,273.886668401017,273.961870694893
3462,230.961454014422,230.952748261178,NA,231.095566462564,231.027562763652,231.226551750378
3463,NA,250.340907723653,250.318727932551,250.488624988968,250.435535667209,250.629760305965
3464,226.801328170218,227.311728347139,226.73666190785,226.937856732773,226.850338302198,227.017649917038
3465,257.247760665655,257.321599144937,257.285666484003,257.509367647514,257.433493238486,257.676263361532
3466,266.957790867613,267.490309796259,266.926704544538,267.139507391195,267.064189857827,267.240367639326
