"p1","p2","p3","p4","p5","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
0.33888718818899,8.2795344230188,1.0128807523696,0.0509133082834133,0,276.61828139053,103,103,NA,0,FALSE,TRUE,48.4000000000087,6,29,609,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",563.23656278106,563.336065268622
0.389453119322577,6.6502492829996,1.00317766232076,0.107439240364649,0.799374879662627,399.967671215429,74,74,NA,0,FALSE,FALSE,48.7900000000081,6,30,841,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",809.935342430857,810.007198718283
0.316762704388698,6.79113980978989,3.56785531336173,0.082993975283253,6.13209528021296,392.093860169374,98,98,NA,52,FALSE,FALSE,66.0599999999977,6,31,858,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",794.187720338748,794.25814287396
0.326889773656429,8.39126109441693,2.95182220660579,0.0518872337157056,1.0278729499692,307.102653134534,87,87,NA,0,FALSE,FALSE,48.2599999999948,6,52,701,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",624.205306269068,624.29163720432
0.259929279115682,7.15745502979504,3.56610967123179,0.102938833286609,6.280043714526,32.6879906009605,67,67,NA,0,FALSE,TRUE,4.8700000000099,6,76,93,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",75.375981201921,76.0656363743348
0.380454126690513,2.55981048333394,0.691847510939776,0.025,0,452.001554193801,47,47,NA,0,FALSE,TRUE,37.2399999999907,7,7,1019,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",914.003108387603,914.062338397474
0.636823700483486,3.5233761577367,0,0.025,1.49081029781274,299.016729385767,18,18,NA,0,FALSE,FALSE,7.91000000000349,7,8,561,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",608.033458771534,608.141566879642
0.387606606119594,5.69578748796944,1.73380534720042,0.113089030715899,4.85529424213446,371.963067713403,52,52,NA,0,FALSE,FALSE,31.3799999999901,7,9,775,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",753.926135426805,754.004158833828
0.99,2.65428564273749,10,0.0445612133155978,2.49400647321654,50.1477347271459,155,155,NA,52,FALSE,TRUE,10.7700000000041,7,66,90,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",110.295469454292,111.009755168577
0.708095420909781,1.82748426656629,10,0.132963500248091,6.280043714526,63.5746342983339,68,68,NA,0,FALSE,TRUE,5.65000000000873,7,82,108,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",137.149268596668,137.737503890785
0.29848963828633,2.15675621814391,1.87891692728606,0.0891493703148763,0.304875948071522,493.001086994261,64,64,NA,0,FALSE,FALSE,50.8999999999942,8,7,1000,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",996.002173988523,996.062536161561
0.378160285369415,3.31858817929036,10,0.2,2.0677554491371,145.71182241702,91,91,NA,0,FALSE,TRUE,20.8100000000122,8,8,295,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",301.42364483404,301.631257290787
0.653474582928833,4.12184326175244,8.21413506063599,0.18182039763972,0.0690170234072588,538.588985992488,104,104,NA,0,FALSE,FALSE,89.0299999999988,8,9,1076,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1087.17797198498,1087.23404675133
0.550298665133256,3.25530482054286,0.141037170602976,0.025,4.22188989373619,1005.48279992495,34,34,NA,0,FALSE,FALSE,50.1100000000006,8,10,1779,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",2020.9655998499,2020.99944079744
0.481299857026754,4.59350389604664,1.00120377399742,0.126078066615444,2.52775945230193,1237.79431649193,40,40,NA,0,FALSE,FALSE,79.5299999999988,8,11,2308,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",2485.58863298386,2485.61469727578
0.183932855102027,6.39916573909858,4.73048518539615,0.0274508665968925,2.30543404969877,148.372753215176,143,143,NA,52,FALSE,FALSE,35.2200000000012,8,12,310,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",306.745506430352,306.942874851405
0.631497231563162,3.88988820021724,10,0.025,5.30822551657578,203.259523231329,88,88,NA,0,FALSE,TRUE,26.5599999999977,8,13,372,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",416.519046462658,416.682980888887
0.586362568081337,9.48329036699583,10,0.2,6.0352526006606,286.776587677271,63,63,NA,0,FALSE,TRUE,32.6399999999994,8,14,640,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",583.553175354541,583.647812578516
0.590969543439192,8.82112220014679,6.82645951061587,0.0580907658773449,0.170706982786987,498.556411571074,72,72,NA,0,FALSE,FALSE,65.3499999999913,8,15,1088,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1007.11282314215,1007.16827600721
0.645970226296107,2.82177344929434,10,0.025,0.403736679826427,677.964453566658,112,112,NA,1,FALSE,TRUE,110.330000000002,8,16,1202,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1365.92890713332,1365.9790743574
0.418835890529714,9.56918866208486,6.34753919785534,0.10928829898556,2.96385612145084,627.511850817978,81,81,NA,52,FALSE,FALSE,95.9100000000035,8,17,1425,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1265.02370163596,1265.06598493405
0.512036387514834,3.16139663603781,1.01112654393771,0.135516567682585,5.02964416635393,782.766169327466,27,27,NA,0,FALSE,FALSE,30.0599999999977,8,18,1368,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1575.53233865493,1575.57639151837
0.622187510022788,6.67807195105829,1.0051984331606,0.197944797344074,2.23544596761163,316.720863675783,37,37,NA,0,FALSE,FALSE,19.0499999999884,8,19,655,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",643.441727351565,643.534177274524
0.659854798997709,3.45771985307633,5.51389162128997,0.0945597648008499,1.23034822672493,337.71617240736,134,134,NA,52,FALSE,FALSE,65.9300000000076,8,20,626,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",685.43234481472,685.529119008269
0.0746417694153643,1.91234112614595,7.64298481254521,0.0605786092926353,1.58461868535404e-04,194.135797941418,123,123,NA,52,FALSE,FALSE,31.1100000000006,8,21,317,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",398.271595882836,398.464521927852
0.632547812339894,5.02921944635629,2.90904793531575,0.160058117777475,4.01199770421457,471.659834823662,104,104,NA,52,FALSE,FALSE,78.3399999999965,8,22,910,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",953.319669647324,953.38604132874
0.362632318488926,5.20278387466377,5.69903056377608,0.0676090870359618,5.94895933446317,678.012305085399,97,97,NA,52,FALSE,FALSE,103.529999999999,8,23,1316,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1366.0246101708,1366.07041169752
0.635110814643552,4.85736252524878,0.915921412144686,0.025,6.280043714526,652.782384604737,38,38,NA,0,FALSE,TRUE,39.5,8,24,1275,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1315.56476920947,1315.61205053335
0.528379818682037,5.21016018548011,1.00566043096093,0.177094136369229,5.94883894928772,674.748337676579,30,30,NA,0,FALSE,FALSE,32.2799999999988,8,25,1326,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1359.49667535316,1359.54212989861
0.479690593644011,3.28815630747825,1.01368522361572,0.105954059845455,5.7059047748068,747.750299551648,21,21,NA,0,FALSE,FALSE,22.3699999999953,8,26,1323,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1505.5005991033,1505.54615718986
0.437094678228832,1.91379354312261,0,0.192214962829729,2.42775885448051,320.561555534004,29,29,NA,0,FALSE,FALSE,15.0599999999977,9,13,656,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",651.123111068009,651.215418760316
0.36881692276214,2.42077723570605,3.46056196286599,0.0874274241925928,0.721497275131566,550.47851321367,82,82,NA,0,FALSE,FALSE,72.5899999999965,9,14,1092,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1110.95702642734,1111.01227504612
0.560522359935025,1.85722622193589,1.03368196093778,0.0548869332015076,4.31427629616406,616.599242063725,22,22,NA,0,FALSE,FALSE,17.3099999999977,9,16,992,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1243.19848412745,1243.25933605443
0.608248636363453,3.73221466488,0.994515867798963,0.184743723986943,0.550150804059336,480.350136638045,30,30,NA,0,FALSE,FALSE,21.2799999999988,9,17,898,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",970.70027327609,970.767537850081
0.590376686269572,2.30337799968848,2.57758413552677,0.0740900379249149,0,399.452738091206,63,63,NA,0,FALSE,FALSE,33.679999999993,9,18,672,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",808.905476182412,808.995566272503
0.416821503344923,8.29629785065628,5.72911613497972,0.0739159104208142,3.07211322715283,495.114262602194,99,99,NA,52,FALSE,FALSE,91.140000000014,9,19,1151,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1000.22852520439,1000.28092695111
0.401195447490115,7.50932249194842,0.476845214705031,0.0289726598600822,3.99280759237324,534.459396017463,47,47,NA,0,FALSE,FALSE,44.4500000000116,9,20,1173,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1078.91879203493,1078.97020591667
0.375785097954945,4.63533579749191,1.00250084773806,0.0696154754054652,1.48573153201966,288.748900735164,73,73,NA,52,FALSE,FALSE,32.5500000000029,9,21,569,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",587.497801470328,587.604373406385
0.368156622707196,6.5238017035777,0.999824675970027,0.114442638664398,4.57126969872106,505.763607555083,36,36,NA,0,FALSE,FALSE,31.3799999999901,9,22,1099,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1021.52721511017,1021.58210989516
0.381034198808139,8.12255546487688,4.44416988147125,0.0924890068277978,3.34823159635715,561.486952999414,84,84,NA,52,FALSE,FALSE,85.640000000014,9,23,1250,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1132.97390599883,1133.02213751008
0.67876934592773,3.0758180989556,3.65912679333884,0.175984638121085,0.81780889652739,168.445118804358,76,76,NA,0,FALSE,FALSE,18.1999999999971,9,24,306,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",346.890237608716,347.090237608716
0.557136241320647,3.99568357300521,8.03202684887585,0.0984063929551199,0.0477501930108177,563.28159439462,67,67,NA,0,FALSE,FALSE,56.3699999999953,9,25,1050,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",1136.56318878924,1136.62066005361
0.336278331416959,1.98766659982098,10,0.181410619966486,0.0732362680051225,159.576285459494,136,136,NA,52,FALSE,FALSE,34.5299999999988,11,3,329,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",329.152570918989,329.338329432921
0.290530283870514,2.75759919417058,8.87827540700795,0.135505384889263,2.88173412268785,229.092089250412,84,84,NA,0,FALSE,FALSE,32.1100000000006,11,6,492,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",468.184178500824,468.307635290947
0.344966424503507,3.99975431631549,1.0029206510975,0.1171909386295,5.69013470507574,247.004474251828,38,38,NA,0,FALSE,TRUE,15.3399999999965,11,7,509,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",504.008948503656,504.128232797891
0.266497141818887,5.15391627691252,5.96567692688855,0.0621401277998924,3.27511525586423,180.993966866124,78,78,NA,0,FALSE,FALSE,22.3600000000006,11,9,363,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",371.987933732247,372.156000959138
0.336887432326796,2.72282909764459,2.64055140579299,0.0271328455818241,4.8401328093869,206.750214277859,70,70,NA,0,FALSE,TRUE,20.1200000000099,11,10,365,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",423.500428555719,423.667559474939
0.334292969619116,3.69019424517282,10,0.025,2.81813668480736,149.145258190688,77,77,NA,0,FALSE,TRUE,16.929999999993,11,13,277,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",308.290516381376,308.511918595398
0.634885882683215,1.82524102997435,10,0.0785192312568554,5.80453297147143,274.560576722625,94,94,NA,52,FALSE,TRUE,33.0599999999977,11,14,450,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",559.121153445249,559.256288580384
0.435730201076903,3.25925755705834,1.0193474627151,0.0805924599272264,4.08140179686171,440.52083516266,37,37,NA,0,FALSE,FALSE,23.9400000000023,11,15,799,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",891.041670325319,891.117332368194
0.412066926851362,1.93926230287477,1.03352794079278,0.0487726747001863,2.48024187804908,419.808968473685,45,45,NA,0,FALSE,FALSE,23.7799999999988,11,16,685,5,"fit_glaze_osc_zeta_v4_Prior_amp_mouse",849.61793694737,849.706302190375
