"trial","type","mean","error"
260,"Attraction",3.73562614457758e-05,0.00137176867542368
260,"Repulsion",-2.21114787091203e-04,0.00136139685396612
261,"Attraction",-8.5389738982739e-04,0.00138173307973492
261,"Repulsion",-9.29238229144726e-04,0.00138548704683144
262,"Attraction",0.00110017603246436,0.00139631281515224
262,"Repulsion",0.00114641560734841,0.00138674038844717
263,"Attraction",0.00173744189587616,0.0013740966769475
263,"Repulsion",0.00166171145193863,0.00134550063436325
264,"Attraction",9.86234547811207e-04,0.00131978895995012
264,"Repulsion",0.00507864795090491,0.00134532751877095
265,"Attraction",0.00276358131321453,0.00133972216761074
265,"Repulsion",0.00420055912436635,0.00133963965251675
266,"Attraction",0.00318283993899213,0.00139250117074298
266,"Repulsion",0.00559764420926535,0.00137489284619377
267,"Attraction",0.00425547887343013,0.00135148205941137
267,"Repulsion",0.00347221930884738,0.00135524817013131
268,"Attraction",0.00530244959891228,0.00135000997954933
268,"Repulsion",0.00568517055077351,0.00134205855866132
269,"Attraction",0.00571452842796223,0.00134884968563759
269,"Repulsion",0.00594161224204707,0.00136103492117416
270,"Attraction",0.00646813177225664,0.00132092553252935
270,"Repulsion",0.00659322998551348,0.00131913485417469
271,"Attraction",0.00510825171451448,0.00128926940647448
271,"Repulsion",0.00625960642899089,0.00134586625792001
272,"Attraction",0.00414709679471858,0.00132034251245807
272,"Repulsion",0.00601103974730568,0.00135530460159848
273,"Attraction",0.00581802217426216,0.0013009354461452
273,"Repulsion",0.00745614701915974,0.00128956874760638
274,"Attraction",0.00640987955389812,0.001290177102944
274,"Repulsion",0.00387563988513912,0.00130169781554528
275,"Attraction",0.00464144245306217,0.00129694136160766
275,"Repulsion",0.00415105090253496,0.0013115187429742
276,"Attraction",0.00617207097018833,0.00129151051265391
276,"Repulsion",0.00534846431590611,0.00133270298529598
277,"Attraction",0.00517141503687558,0.00129125111166794
277,"Repulsion",0.00439371087070655,0.00128882350364661
278,"Attraction",0.00459966915035048,0.00127950815381049
278,"Repulsion",0.00545367270660731,0.0012968841906428
279,"Attraction",0.00223131152419719,0.00125688082144416
279,"Repulsion",0.00298503246949565,0.00127156682179893
280,"Attraction",0.0033051476710743,0.00128838423307955
280,"Repulsion",0.003249087029946,0.00126402834260101
281,"Attraction",0.00271306038517623,0.00124819970931248
281,"Repulsion",0.00134180173324517,0.00128477507567052
282,"Attraction",0.00134628317205249,0.00126795854023124
282,"Repulsion",4.24597809229809e-04,0.00128132505438117
283,"Attraction",8.13289734052758e-04,0.00126741667191496
283,"Repulsion",0.00147929930948314,0.00127725381106163
284,"Attraction",-1.93110952475522e-04,0.0012728453187125
284,"Repulsion",-5.47184688459549e-05,0.00129263425275222
285,"Attraction",7.88108588011127e-04,0.00123055453627869
285,"Repulsion",-4.83321504518929e-04,0.00130209727357976
286,"Attraction",-0.00157062210673982,0.00125947517247413
286,"Repulsion",-8.08073801956468e-04,0.00126527130382763
287,"Attraction",-9.93235377460747e-04,0.00126727202623167
287,"Repulsion",-0.00193689046437007,0.00126491001862047
288,"Attraction",-0.00329422545920404,0.00125385519545834
288,"Repulsion",-0.00247911984653091,0.00122876692676358
289,"Attraction",-0.00492776617433151,0.00121595050019354
289,"Repulsion",-0.00235111014984281,0.00126142411741092
290,"Attraction",-0.00358858125751031,0.00121230045011223
290,"Repulsion",-0.00417853415749802,0.00124970139766413
291,"Attraction",-0.00277641379292903,0.00123141462473001
291,"Repulsion",-0.00587856088023565,0.00122702972291056
292,"Attraction",-0.00331115608076034,0.00119392072535693
292,"Repulsion",-0.00570027366845624,0.00123858704684302
293,"Attraction",-0.00316795404451095,0.00120606697808879
293,"Repulsion",-0.00618411267843606,0.00119217823961691
294,"Attraction",-0.0042598865828981,0.00117638574119753
294,"Repulsion",-0.0057856352303979,0.0012472627130663
295,"Attraction",-0.00372620440177729,0.0011970301082267
295,"Repulsion",-0.00445333235130448,0.00117912992875065
296,"Attraction",-0.00528963800808101,0.00120485929161132
296,"Repulsion",-0.00515616715810815,0.00118279305313658
297,"Attraction",-0.00470794529891495,0.00122598447580765
297,"Repulsion",-0.00590474401565232,0.00117494061226564
298,"Attraction",-0.00377104293641564,0.00116131753818861
298,"Repulsion",-0.00419509510541198,0.00121417003854584
299,"Attraction",-0.00343430148996628,0.00117492216698448
299,"Repulsion",-0.00441148415521471,0.00120623513574007
300,"Attraction",-0.00249487681482045,0.00117099344187321
300,"Repulsion",-0.00425777758888632,0.00119455431560379
301,"Attraction",-0.00257223756322341,0.00121788737060176
301,"Repulsion",-0.00337806160050718,0.00116825393251209
302,"Attraction",-0.00282360149674487,0.00116718388054627
302,"Repulsion",-0.00309109342278301,0.00119405659325436
303,"Attraction",-0.0024385861979435,0.00119463635798492
303,"Repulsion",-0.0024141995961219,0.00119288298504662
304,"Attraction",-0.001481613076786,0.00116930267074535
304,"Repulsion",-0.00253996590293086,0.00120699022245211
305,"Attraction",-0.00103137115373782,0.00117661797769342
305,"Repulsion",-0.00131444006425775,0.00117367307260332
306,"Attraction",8.90152982509571e-05,0.00116597743315375
306,"Repulsion",-4.71464813506217e-04,0.00119862866997085
307,"Attraction",-0.00135755830823438,0.00108632962316768
307,"Repulsion",2.09505230939674e-04,0.00113878091348546
308,"Attraction",-9.3990943534623e-05,0.00115134919220202
308,"Repulsion",0.00262463906886405,0.00117427288579408
309,"Attraction",3.11888169372871e-04,0.00116489592293743
309,"Repulsion",0.00170138318184529,0.00112685994628298
310,"Attraction",0.00232514178193322,0.00114048458021412
310,"Repulsion",0.00279971039588079,0.00112256659603932
311,"Attraction",6.89796039553175e-04,0.00113879278519073
311,"Repulsion",0.00158542946990329,0.00114045492235219
312,"Attraction",0.00129367066534555,0.00112073239976444
312,"Repulsion",0.00252108008504111,0.00118042549208175
313,"Attraction",0.00113799809652314,0.0010818684771684
313,"Repulsion",0.0037961275921287,0.00117056882306954
314,"Attraction",0.0037582361545641,0.00109563144050589
314,"Repulsion",0.00302697942594274,0.00111275201637509
315,"Attraction",0.00260063077513287,0.00109160603174021
315,"Repulsion",0.00311918348280492,0.00112245560566115
316,"Attraction",0.00312372943450894,0.00112059680636741
316,"Repulsion",0.0048223576192622,0.00111960829588155
317,"Attraction",0.00220604526854431,0.00110824906180078
317,"Repulsion",0.00481059417576726,0.00109787757610618
318,"Attraction",0.00223376365928001,0.00108719510464733
318,"Repulsion",0.00449107752605888,0.00112602406679813
319,"Attraction",0.00291381926905981,0.00107171238661023
319,"Repulsion",0.00480886096681428,0.00113254790840791
320,"Attraction",0.00230115886610115,0.00105274720812841
320,"Repulsion",0.00351669614213217,0.00109661327482251
321,"Attraction",0.00311321480200756,0.00108854643270446
321,"Repulsion",0.00397874375156317,0.00108086992335317
322,"Attraction",0.00152768072413658,0.00110096292719168
322,"Repulsion",0.00361178831717803,0.00107378835508827
323,"Attraction",0.00309588030536217,0.00107657264966655
323,"Repulsion",0.00327658359237048,0.00107556888106659
324,"Attraction",0.00171815919676096,0.0010582884320275
324,"Repulsion",0.00268565016706437,0.00107897659394076
325,"Attraction",0.00197425716088529,0.00107950636531352
325,"Repulsion",0.00164564670474731,0.00102869153371975
326,"Attraction",0.00212156060741154,0.00103731265837464
326,"Repulsion",0.00255005633958987,0.00106567125442308
327,"Attraction",0.00239033238270565,0.00104213023054118
327,"Repulsion",0.00172410119490319,0.00105049428506457
328,"Attraction",5.17016888231509e-04,0.00102311722425142
328,"Repulsion",0.00248286289750159,0.00104654600654782
329,"Attraction",0.00204599833590714,0.00101481715538537
329,"Repulsion",0.0012960451978271,0.00107976681329736
330,"Attraction",0.00126942279844312,0.00104624875917586
330,"Repulsion",-1.52087901916607e-04,0.00104692704326992
331,"Attraction",0.00203876019860752,0.00103517896011009
331,"Repulsion",-0.00125988695783125,0.00106257365359982
332,"Attraction",6.71837872507372e-04,9.98951049725612e-04
332,"Repulsion",-0.00143656711896635,0.00101163636057114
333,"Attraction",7.49214943707816e-05,9.94678680153362e-04
333,"Repulsion",-0.00177984433412512,0.00103994320244103
334,"Attraction",-2.08443121366959e-04,0.0010138365450852
334,"Repulsion",-0.00217946918975406,0.00102667999583018
335,"Attraction",-3.23151825643102e-04,0.00102314747311451
335,"Repulsion",-0.0013938094808861,0.00103272957352306
336,"Attraction",-7.69698278953161e-04,0.00100085479889385
336,"Repulsion",-9.74176390949469e-04,0.00101816058420889
337,"Attraction",-4.25919767569805e-04,0.00100728023123121
337,"Repulsion",-0.00204996879436941,0.00101879877789168
338,"Attraction",-0.00124255541776495,9.98810644475409e-04
338,"Repulsion",-0.0031303222465746,9.82672528472513e-04
339,"Attraction",-0.00181917325875117,0.00101042426342378
339,"Repulsion",-0.00293743327865742,9.97475279613742e-04
340,"Attraction",-0.00173744488702808,0.00101321823837763
340,"Repulsion",-0.00249304353600245,9.80674472855558e-04
341,"Attraction",-0.002408029027105,0.00101556814314688
341,"Repulsion",-0.00309574460107693,9.757466146214e-04
342,"Attraction",-0.00146523236812048,0.00100506747387891
342,"Repulsion",-0.00306808272521895,9.83662978265425e-04
343,"Attraction",-0.00241065736434409,9.74391031992904e-04
343,"Repulsion",-0.00289891153943402,9.82319141977338e-04
344,"Attraction",-0.00356726010128259,9.48289935649387e-04
344,"Repulsion",-0.00300368447166336,9.26896084744749e-04
345,"Attraction",-0.00231708446778867,9.50722857272112e-04
345,"Repulsion",-0.00359666298174405,9.36915718352259e-04
346,"Attraction",-0.00217327150508374,8.94416790184144e-04
346,"Repulsion",-0.00195228983094814,9.09084111545706e-04
347,"Attraction",-0.00106272347113592,8.94951889323821e-04
347,"Repulsion",-0.00237825215864589,9.24795574137959e-04
348,"Attraction",-0.00167253571950223,9.55674642691869e-04
348,"Repulsion",-0.00111306410726664,9.53904358056082e-04
349,"Attraction",-0.00120507524024781,9.3946401590312e-04
349,"Repulsion",-0.00164613646266615,9.20886842914131e-04
350,"Attraction",-0.00184178246350389,9.21692079018946e-04
350,"Repulsion",-0.00111832601214717,9.48923316880816e-04
351,"Attraction",-0.0016725750257581,9.35988228684713e-04
351,"Repulsion",-3.1110553496247e-04,9.08194299937634e-04
352,"Attraction",-8.35278568480939e-04,9.19873055231954e-04
352,"Repulsion",-1.02839594690375e-04,9.04052906728386e-04
353,"Attraction",-1.15359525768822e-04,8.87925524315361e-04
353,"Repulsion",4.4522192721556e-04,9.06655570431879e-04
354,"Attraction",7.25581912793607e-05,9.07794850625194e-04
354,"Repulsion",1.61778855563432e-04,8.76823923214018e-04
355,"Attraction",-4.5911558284039e-04,8.83195451654409e-04
355,"Repulsion",-4.64022626545171e-04,8.85077288974541e-04
356,"Attraction",-1.46905553518901e-04,9.15825788389507e-04
356,"Repulsion",0.00132046469015366,9.0936149650522e-04
357,"Attraction",6.7480447576954e-04,8.75948620445923e-04
357,"Repulsion",3.02227774844786e-06,8.91864073054743e-04
358,"Attraction",0.00204561622495028,9.1060350814905e-04
358,"Repulsion",8.73961631210007e-04,8.97521976053569e-04
359,"Attraction",9.54152343692593e-04,8.98650791469596e-04
359,"Repulsion",0.00110851421173189,8.62373387568414e-04
360,"Attraction",6.29328932896886e-04,8.77377630697927e-04
360,"Repulsion",0.0020255067860395,8.90310341021145e-04
361,"Attraction",0.00100345047736291,8.88371715074659e-04
361,"Repulsion",9.02091100905881e-04,8.56388484340142e-04
362,"Attraction",0.00139696350377753,8.5158916195146e-04
362,"Repulsion",0.0017563975262976,8.5806534984938e-04
363,"Attraction",0.00116578410385703,8.45211919468439e-04
363,"Repulsion",0.00122827752011068,8.45129989136191e-04
364,"Attraction",0.00121638966290745,8.19970541627294e-04
364,"Repulsion",0.00270682293043113,8.5924358205309e-04
365,"Attraction",0.0026171031236737,8.37374694608871e-04
365,"Repulsion",0.00230775227758025,8.40631722520387e-04
366,"Attraction",3.19057672872232e-04,8.13067037111035e-04
366,"Repulsion",0.00210812373920044,8.33798003229872e-04
367,"Attraction",0.00118323924901333,8.44737662852802e-04
367,"Repulsion",0.00218898658534135,8.13973891765765e-04
368,"Attraction",0.00110430800508273,8.07167678690059e-04
368,"Repulsion",0.00172700713310197,8.21936912322327e-04
369,"Attraction",0.00134078220465934,8.27688834604911e-04
369,"Repulsion",0.00145673245409081,7.96794218901436e-04
370,"Attraction",0.0021753354257743,8.03258041123397e-04
370,"Repulsion",0.00133949944997415,7.90513156137285e-04
371,"Attraction",0.00131842557412206,7.97253769428975e-04
371,"Repulsion",0.00159067610686695,8.0847079376322e-04
372,"Attraction",0.00221335857865356,7.99583856424823e-04
372,"Repulsion",0.00122355381715271,8.15513653214804e-04
373,"Attraction",0.00180013047238296,7.98238117235031e-04
373,"Repulsion",1.69204979007285e-04,7.76248793501578e-04
374,"Attraction",6.67631108442752e-04,7.98744558082517e-04
374,"Repulsion",1.50497672968686e-04,7.92994676941145e-04
375,"Attraction",2.29618291122629e-04,7.99376068161925e-04
375,"Repulsion",2.01217434452584e-04,7.76709423645011e-04
376,"Attraction",0.00111193060696929,7.7312101838451e-04
376,"Repulsion",2.32832343665764e-04,7.80790210567466e-04
377,"Attraction",-4.94843028382823e-04,7.54845337195617e-04
377,"Repulsion",-5.14638312863923e-04,7.87912231987316e-04
378,"Attraction",4.31449593435804e-04,7.72373515256974e-04
378,"Repulsion",-4.54704974259411e-04,7.51823965589847e-04
379,"Attraction",-7.76791426210857e-05,7.66791732331567e-04
379,"Repulsion",-7.3286046645521e-04,7.41211824232392e-04
380,"Attraction",3.65981983317973e-04,7.70391544950328e-04
380,"Repulsion",-0.00104840959772065,7.38711181902818e-04
381,"Attraction",-8.60698529034307e-05,7.49445901812546e-04
381,"Repulsion",-0.00127413420671324,7.25600013078769e-04
382,"Attraction",-7.89711193265364e-04,7.13027862445045e-04
382,"Repulsion",-8.45320832726282e-04,7.2018418568219e-04
383,"Attraction",-4.68561576438715e-04,7.1151121680744e-04
383,"Repulsion",-0.00222569392898416,6.92675344766412e-04
384,"Attraction",3.51096130073918e-04,7.25112234110494e-04
384,"Repulsion",-0.00193465997955593,7.21553982856798e-04
385,"Attraction",-5.57909302318997e-04,7.17520546124698e-04
385,"Repulsion",-0.00234505546145918,7.19178985195583e-04
386,"Attraction",-0.00123435304147984,6.95868513497931e-04
386,"Repulsion",-0.00107461675857315,6.82297860057853e-04
387,"Attraction",-5.42043012149919e-04,6.94080179821955e-04
387,"Repulsion",-0.00199485330253226,6.66914758598502e-04
388,"Attraction",-0.00109642099223669,6.81109600141287e-04
388,"Repulsion",-8.63448441677123e-04,6.81470809403689e-04
389,"Attraction",-0.00114544369308003,6.72185467008839e-04
389,"Repulsion",-0.00144891152598577,6.71820774584855e-04
390,"Attraction",-3.01862433209739e-04,7.01602709728974e-04
390,"Repulsion",-0.0013025352278035,6.66020586715954e-04
391,"Attraction",6.05792964571321e-05,6.78136520297451e-04
391,"Repulsion",-7.71349913084201e-04,6.63787048299093e-04
392,"Attraction",2.47993617266033e-04,6.67291368058999e-04
392,"Repulsion",-0.00116868965751419,6.74051425278811e-04
393,"Attraction",-5.88021665677252e-04,6.57516164673698e-04
393,"Repulsion",-0.00102752977125529,6.46529070675389e-04
394,"Attraction",3.80775358114634e-04,6.51252340880166e-04
394,"Repulsion",-2.10623669235002e-04,6.61154279030499e-04
395,"Attraction",-0.00117567290911954,6.60373903062793e-04
395,"Repulsion",-3.69870020758413e-04,6.46933339968473e-04
396,"Attraction",-5.3965598445904e-05,6.38007010891212e-04
396,"Repulsion",-1.48234456711257e-04,6.50793383957499e-04
397,"Attraction",-5.51058299494872e-04,6.46079569023264e-04
397,"Repulsion",7.48370458580324e-06,6.38502057431495e-04
398,"Attraction",-0.00113147122327999,6.47283603696787e-04
398,"Repulsion",5.41988252485466e-04,6.27871787539456e-04
399,"Attraction",-2.14050613134953e-04,6.14145884494819e-04
399,"Repulsion",-2.56354544008195e-04,6.16599107435583e-04
400,"Attraction",6.15573681573502e-05,6.23229900016883e-04
400,"Repulsion",-1.48537906320482e-04,6.31130059682226e-04
401,"Attraction",-2.5031668116377e-04,6.1054792507144e-04
401,"Repulsion",7.52133751457182e-04,6.20830728415899e-04
402,"Attraction",1.81595237230464e-04,6.07490448456935e-04
402,"Repulsion",5.25178631336411e-04,6.19354021883535e-04
403,"Attraction",-4.11114045881442e-04,5.89973184529407e-04
403,"Repulsion",0.00133805820731882,5.97145591795345e-04
404,"Attraction",6.33053767600657e-05,6.10330571128792e-04
404,"Repulsion",8.12280593822741e-04,5.80091983015866e-04
405,"Attraction",-3.18948350122056e-05,5.90072212655702e-04
405,"Repulsion",6.99268022048938e-04,5.63383123245401e-04
406,"Attraction",1.07852874931619e-04,5.63782500361783e-04
406,"Repulsion",5.72562984326964e-04,5.55937548819414e-04
407,"Attraction",-2.44228830263124e-04,5.7166452096617e-04
407,"Repulsion",0.00123229586317078,5.78777618117303e-04
408,"Attraction",-5.23876785781778e-05,5.51403768059481e-04
408,"Repulsion",8.64139186851769e-04,5.48650585102325e-04
409,"Attraction",5.47897551535238e-04,5.47015109852703e-04
409,"Repulsion",0.00109947298209235,5.54742039426022e-04
410,"Attraction",-1.32107908961816e-04,5.64382492819714e-04
410,"Repulsion",0.0017793787454661,5.27286491782122e-04
411,"Attraction",3.97976606458294e-04,5.39113699197923e-04
411,"Repulsion",0.00118357619237274,5.35755898278353e-04
412,"Attraction",6.50596689614808e-04,5.35308039071238e-04
412,"Repulsion",8.0128850763995e-06,5.43170668695017e-04
413,"Attraction",6.48885541413859e-04,5.01419610506886e-04
413,"Repulsion",5.84495856668444e-04,5.2664922307482e-04
414,"Attraction",3.7121698122153e-04,4.97253911562939e-04
414,"Repulsion",6.14614323242247e-04,5.04810582465448e-04
415,"Attraction",3.49635515926285e-04,5.19634537640406e-04
415,"Repulsion",9.52699779090545e-04,4.99427142157316e-04
416,"Attraction",2.89337703040255e-05,5.04599450986975e-04
416,"Repulsion",9.26819210769531e-04,5.0841668590363e-04
417,"Attraction",1.11066285529954e-04,4.82665566045071e-04
417,"Repulsion",6.44377090669831e-04,5.27302790350568e-04
418,"Attraction",-4.43703812045211e-04,4.7487835801461e-04
418,"Repulsion",0.00106426744097044,5.15981968316879e-04
419,"Attraction",1.20106223975163e-04,4.8591080844519e-04
419,"Repulsion",3.9827433077109e-04,4.87703905699807e-04
420,"Attraction",2.21441104299366e-04,4.74655836342107e-04
420,"Repulsion",5.26906825969422e-04,5.14798691687508e-04
421,"Attraction",5.53673332835933e-04,4.77171588426563e-04
421,"Repulsion",-3.59810892680153e-04,4.91380060339894e-04
422,"Attraction",-3.19821567463575e-04,4.77099970370001e-04
422,"Repulsion",-8.05299718532799e-04,4.80319111924302e-04
423,"Attraction",-6.37505639083033e-04,4.53362017553591e-04
423,"Repulsion",-6.8053530137604e-04,4.87805810099512e-04
424,"Attraction",-3.68693945167891e-04,4.71490774630859e-04
424,"Repulsion",-0.00116274307880685,4.57104309477411e-04
425,"Attraction",-1.69521978738935e-04,4.54431502992262e-04
425,"Repulsion",-9.88650584164709e-04,4.71819338931938e-04
426,"Attraction",-5.96382671547511e-04,4.63009740735994e-04
426,"Repulsion",-8.67470583703047e-04,4.70192434153162e-04
427,"Attraction",-0.00129299634594521,4.44279613501201e-04
427,"Repulsion",-0.00111620035588043,4.72916367296904e-04
428,"Attraction",-6.85329313948728e-04,4.66277078755876e-04
428,"Repulsion",-7.77258444653232e-04,4.74646675077428e-04
429,"Attraction",-9.00061352070035e-04,4.61720428868944e-04
429,"Repulsion",-0.00122154772431523,4.51930480950744e-04
430,"Attraction",-7.82851505765155e-04,4.50571044229025e-04
430,"Repulsion",-0.00108160375865024,4.3842407231281e-04
431,"Attraction",-7.30021369155356e-04,4.43290245671193e-04
431,"Repulsion",-0.00156314690360322,4.44214491383353e-04
432,"Attraction",-0.00105671070078129,4.33326846361462e-04
432,"Repulsion",-0.00154953075832438,4.43696697644667e-04
433,"Attraction",-8.53983322673018e-04,4.34791636195983e-04
433,"Repulsion",-0.00143108389490595,4.44615193440832e-04
434,"Attraction",-9.86474355207834e-04,4.39700820615708e-04
434,"Repulsion",-0.00223323499299415,4.02198502273919e-04
435,"Attraction",-8.36357924347134e-04,4.26516944869031e-04
435,"Repulsion",-0.00169589768351347,4.14263568084238e-04
436,"Attraction",-0.00111395118698642,4.34527566774292e-04
436,"Repulsion",-0.00173690351443493,4.1794578623531e-04
437,"Attraction",-0.00150323405071734,4.22664729533283e-04
437,"Repulsion",-0.00166905456568129,4.20769842180234e-04
438,"Attraction",-0.00164996191390624,4.25206488309523e-04
438,"Repulsion",-0.00197568390574035,4.00638906115321e-04
439,"Attraction",-0.00206868734325726,4.27029094781269e-04
439,"Repulsion",-0.00200351420267182,4.04902906378179e-04
440,"Attraction",-0.00202265710670681,4.22328653957602e-04
440,"Repulsion",-0.00195845046614851,3.90829657517442e-04
441,"Attraction",-0.00203065091245844,4.41473099034666e-04
441,"Repulsion",-0.00221494080338832,4.12614049814796e-04
442,"Attraction",-0.00187790498323246,4.21632867645502e-04
442,"Repulsion",-0.00179401177561897,3.99968837753282e-04
443,"Attraction",-0.00301898197297961,4.25410318851482e-04
443,"Repulsion",-0.00273453236301364,4.16084281483787e-04
444,"Attraction",-0.00218840134266604,4.31919217299332e-04
444,"Repulsion",-0.00252327214132104,4.16522669066219e-04
445,"Attraction",-0.00203663162634353,4.09108775782254e-04
445,"Repulsion",-0.0024338474583514,3.85209626147197e-04
446,"Attraction",-0.0029722111593249,4.05978822741724e-04
446,"Repulsion",-0.0025772264463201,4.30336785000609e-04
447,"Attraction",-0.0026562560629014,4.20508003281293e-04
447,"Repulsion",-0.00247651626356076,4.21994296816617e-04
448,"Attraction",-0.00248055512825426,4.23281427092836e-04
448,"Repulsion",-0.00265944098694169,4.60260077716666e-04
449,"Attraction",-0.0029167772419898,4.34737719129329e-04
449,"Repulsion",-0.00240221170757916,4.23228223101937e-04
450,"Attraction",-0.00315338344351006,4.41607330976491e-04
450,"Repulsion",-0.00247365639080118,4.28856123627155e-04
451,"Attraction",-0.00307166978550161,4.13726470014196e-04
451,"Repulsion",-0.00291378983980359,4.08415362135394e-04
452,"Attraction",-0.00325170681709147,4.38712654293798e-04
452,"Repulsion",-0.00280194228139132,4.83254237284655e-04
453,"Attraction",-0.00349766833570229,4.47160320805476e-04
453,"Repulsion",-0.00341894704860316,4.57251468739836e-04
454,"Attraction",-0.00312114444997534,4.66949877332529e-04
454,"Repulsion",-0.00318822600953743,4.56693488191383e-04
455,"Attraction",-0.00325602060197702,4.84116543622408e-04
455,"Repulsion",-0.00334629978276715,4.9101120812102e-04
456,"Attraction",-0.00380080438175184,4.65143463572605e-04
456,"Repulsion",-0.00272231622821134,4.3685151757762e-04
457,"Attraction",-0.0036857434391254,4.50850076384835e-04
457,"Repulsion",-0.00313195493291906,4.88625230427204e-04
458,"Attraction",-0.00505904717328551,4.44486596380624e-04
458,"Repulsion",-0.00293440713335033,4.63320195575267e-04
459,"Attraction",-0.00334947879184901,4.31443205164947e-04
459,"Repulsion",-0.00327877427787378,4.94908991375229e-04
460,"Attraction",-0.00387286175196087,4.65095569978949e-04
460,"Repulsion",-0.00286545631275993,4.99147216724092e-04
461,"Attraction",-0.00324059655324086,4.59730771567274e-04
461,"Repulsion",-0.00337970410358305,4.83261877552798e-04
462,"Attraction",-0.00339688205864058,4.52084147478359e-04
462,"Repulsion",-0.00386261441166852,4.64670603208737e-04
463,"Attraction",-0.00374918468469228,4.41587469057207e-04
463,"Repulsion",-0.00356359242785974,4.99964575595733e-04
464,"Attraction",-0.00295918048341446,4.5879561994873e-04
464,"Repulsion",-0.00311630348991278,5.18970054279505e-04
465,"Attraction",-0.00381964547353144,4.69437396833452e-04
465,"Repulsion",-0.00415614754742092,5.64483130454013e-04
466,"Attraction",-0.00291651572375673,4.53706215708823e-04
466,"Repulsion",-0.00374744250684237,5.81945265126745e-04
467,"Attraction",-0.003886339908255,4.88866747035846e-04
467,"Repulsion",-0.00363386234283623,6.45711699424854e-04
468,"Attraction",-0.00303779510121861,5.05324750501657e-04
468,"Repulsion",-0.0036353089922215,5.62534353537932e-04
469,"Attraction",-0.00284289794980401,5.21068472065396e-04
469,"Repulsion",-0.00301886428148132,5.39819585660897e-04
470,"Attraction",-0.00384615529707868,5.27195001527448e-04
470,"Repulsion",-0.00320998698163808,5.46538538407201e-04
471,"Attraction",-0.00326028471622069,5.25328763223178e-04
471,"Repulsion",-0.00313873394516289,5.11402167709969e-04
472,"Attraction",-0.00394560288088253,5.40569839489225e-04
472,"Repulsion",-0.00273777927362356,5.29848992107662e-04
473,"Attraction",-0.00312788177660508,5.71163876306218e-04
473,"Repulsion",-0.00307212766241929,7.68254771214332e-04
474,"Attraction",-0.00332151168477759,5.67318738135603e-04
474,"Repulsion",-0.00392515766378844,6.93010858612771e-04
475,"Attraction",-0.00420200594987745,6.00051235905866e-04
475,"Repulsion",-0.0026850745825186,6.12093720496057e-04
476,"Attraction",-0.00362338903670124,6.63365837465954e-04
476,"Repulsion",-0.00355955930739097,6.11268506982717e-04
477,"Attraction",-0.00405425771023535,7.63685120750205e-04
477,"Repulsion",-0.00386758997067486,6.05387637597461e-04
478,"Attraction",-0.00252245565881778,6.98060972144028e-04
478,"Repulsion",-0.0029145790791387,7.04653651559675e-04
479,"Attraction",-0.00362692358590253,7.39907155404182e-04
479,"Repulsion",-0.00252030844404591,7.80738872229151e-04
480,"Attraction",-0.00268230050331408,7.21633957509223e-04
480,"Repulsion",-0.00334330024721344,7.31388934076638e-04
481,"Attraction",-0.00227092729283904,7.70581439749385e-04
481,"Repulsion",-0.00290728927881442,8.33132036388353e-04
482,"Attraction",-0.00232016932019338,8.07161721768522e-04
482,"Repulsion",-0.00320523504466488,7.91339050172672e-04
483,"Attraction",-0.00103359151042412,7.20476076732314e-04
483,"Repulsion",-0.00357085725528645,7.68038416765379e-04
484,"Attraction",-0.00322973974730729,5.21754583587619e-04
484,"Repulsion",-0.0030336151077001,0.00109912303995824
485,"Attraction",-0.00121576573862361,8.3222698756111e-04
485,"Repulsion",-0.00505770624819562,0.00127759281089748
486,"Attraction",-0.00165254405626295,7.37989498631334e-04
486,"Repulsion",-0.00408029677406447,0.00125426390596416
487,"Attraction",-0.0025434268577246,0.00103946918698605
487,"Repulsion",-0.00377543155486187,0.0012937253073935
488,"Attraction",-0.00248035312383878,8.50746125258576e-04
488,"Repulsion",-0.00331272879084494,9.04234654159725e-04
489,"Attraction",-0.00395006820171321,0.00155327325083997
489,"Repulsion",-0.00282880360043953,0.0011629530731655
490,"Attraction",-0.00233192051132024,0.00180256095176859
490,"Repulsion",-0.00333686465750141,0.00113630244645251
491,"Attraction",2.34349727768982e-04,0.00154353985119325
491,"Repulsion",-0.00329895680523741,0.00148899574778884
492,"Attraction",-0.00300513748005481,0.00145478066042079
492,"Repulsion",-0.00228208717732855,0.00150421556145287
493,"Attraction",-0.0010850863083021,0.00154757731971188
493,"Repulsion",-0.00364494641122459,0.0015147616857779
494,"Attraction",-1.07331675996606e-04,0.0018820400974555
494,"Repulsion",-0.00403939080299824,0.00117183797005235
495,"Attraction",-3.80459837939896e-04,7.63445306031074e-04
495,"Repulsion",-0.00347539546849124,0.00163497454739341
496,"Attraction",9.53034810094407e-05,9.1920028271088e-04
496,"Repulsion",-0.00441548436887859,0.00170359974389648
497,"Attraction",-0.00266299630585519,0.0033946374597875
497,"Repulsion",-0.00353904315582229,0.00159257046177491
498,"Attraction",-0.00561202289494372,0.00299658780343657
498,"Repulsion",-0.00326238202613969,0.00120412231286125
499,"Attraction",-0.00447125170109604,0.00175736872328308
499,"Repulsion",6.65464902366846e-05,0.0014184094908505
500,"Attraction",-0.00193559969210813,0.00400571170664526
500,"Repulsion",-0.00196013911633508,0.00196505217488732
501,"Attraction",-0.00387010518535417,0.001302451987203
