"Trial","Variable","Mean","Sd","Error","p"
86,"diff_acf_History",-5.59310610631973e-04,0.0430386501602331,0.00130269966578685,"> 0.05"
87,"diff_acf_History",-1.96264292082078e-04,0.0432031583461947,0.00130767902173955,"> 0.05"
88,"diff_acf_History",4.82713255839531e-04,0.0423479402337595,0.00128179316460656,"> 0.05"
89,"diff_acf_History",-3.3583065562579e-04,0.0433253681712686,0.00131153449024578,"> 0.05"
90,"diff_acf_History",-0.00177403689191688,0.0425829691664158,0.0012890607770037,"> 0.05"
91,"diff_acf_History",-0.00161024651475382,0.0419510446907199,0.00126993132051924,"> 0.05"
92,"diff_acf_History",-7.54350947468069e-04,0.0417385648584509,0.0012634991852538,"> 0.05"
93,"diff_acf_History",4.09818639954982e-04,0.0426796898838101,0.00129198868188111,"> 0.05"
94,"diff_acf_History",-4.67637361224928e-04,0.0419515757508094,0.00126994739663476,"> 0.05"
95,"diff_acf_History",-9.87562163472918e-04,0.0422658637641944,0.00127946144318125,"> 0.05"
96,"diff_acf_History",0.00146220407878702,0.0422836077142954,0.00127999858351111,"> 0.05"
97,"diff_acf_History",-2.19316855865014e-04,0.0423785010464096,0.00128302421184315,"> 0.05"
98,"diff_acf_History",-8.79699276239027e-05,0.0420745490921522,0.00127397395650369,"> 0.05"
99,"diff_acf_History",-2.6941826675033e-04,0.0427193896410323,0.00129349906332234,"> 0.05"
100,"diff_acf_History",0.00149923872799701,0.0423556959207037,0.00128248679253536,"> 0.05"
101,"diff_acf_History",7.39793884168783e-04,0.0413978005487488,0.00125363231557179,"> 0.05"
102,"diff_acf_History",2.86904961731336e-04,0.0415197196981776,0.00125732434228782,"> 0.05"
103,"diff_acf_History",1.54064304478021e-04,0.0411250290386421,0.00124552076429679,"> 0.05"
104,"diff_acf_History",-5.33347863867834e-04,0.0415543164170011,0.00125852224675397,"> 0.05"
105,"diff_acf_History",0.00107701683130527,0.0417511524626361,0.00126448366216768,"> 0.05"
106,"diff_acf_History",-3.15991945435873e-04,0.0409296411696737,0.00123960320864807,"> 0.05"
107,"diff_acf_History",7.20885348112219e-04,0.0424813229268138,0.00128659774927884,"> 0.05"
108,"diff_acf_History",2.33676326588776e-04,0.0414777191832786,0.00125620240778195,"> 0.05"
109,"diff_acf_History",0.00104455619373365,0.0429143488310868,0.0013064366358602,"> 0.05"
110,"diff_acf_History",-6.38529815239581e-04,0.0415207646992397,0.00126401191278763,"> 0.05"
