"subject_id","session_id","Stimulus_History","History","Accuracy","Imbalance","RT"
103,14,51.5463917525773,53.968253968254,82.0945945945946,50.8157099697885,1167.25427018634
103,15,68.5224839400428,64.4371941272431,89.5522388059701,80,1389.05076142132
103,16,69.0210656753408,67.8675754625122,84.6827133479212,80,1200.51753112033
103,17,62.1900826446281,62.9251700680272,86.9158878504673,80,1195.34558058925
103,18,70.8222811671088,69.7297297297297,84.7904191616766,80,1361.01599552572
103,19,71.5474209650582,71.7029449423816,85.3801169590643,76.5473145780051,1373.12893333333
103,20,65.9777424483307,60.6796116504854,88.5359116022099,76.7272727272727,1363.66032953105
103,21,69.131455399061,74.9087591240876,84.8140495867769,77.538742023701,1352.54718242598
104,1,50.8928571428571,51.7857142857143,46.0176991150442,56.3716814159292,3634.82580645163
104,2,52.6011560693642,60.1156069364162,47.7011494252874,57.9885057471264,3331.44745762715
104,3,57.3033707865169,58.8014981273408,52.9850746268657,60.5597014925373,3308.61567164178
104,4,56.3451776649746,69.5431472081218,40.4040404040404,68.2828282828283,3290.39677419355
104,5,73.4177215189873,73.4177215189873,28.9308176100629,73.2075471698113,3281.11515151516
104,6,62.453531598513,68.7732342007435,39.1465677179963,68.2745825602968,3376.58899676374
104,7,65.3465346534654,75.2475247524752,32.1252059308072,73.7232289950577,3371.04732620321
104,8,57.620320855615,55.8823529411765,51.5353805073431,58.785046728972,3205.52397769517
104,9,58.7253414264036,62.3672230652504,46.5151515151515,63.1666666666667,3172.65555555556
104,10,58.4756898817346,62.4178712220762,49.3438320209974,63.6351706036745,2907.66962025317
104,11,55,50.4838709677419,64.8953301127214,55.1368760064412,3000.84845559845
104,12,50.8833922261484,51.5901060070671,70.7058823529412,54.8705882352941,2819.65992010653
104,13,53.4306569343066,46.5693430656934,65.4518950437318,54.7376093294461,3131.45140562249
104,14,54.4631306597671,57.0504527813713,63.4366925064599,58.0361757105943,2557.85034482759
104,15,51.2104283054004,53.072625698324,71.9330855018587,56.5799256505576,2545.23634361233
104,16,52.1047708138447,54.44340505145,82.5233644859813,52.9252336448598,1999.25708699902
104,17,50,51.1440107671602,84.3615494978479,50.9543010752688,1884.12
104,18,52.744630071599,51.4056224899598,73.0263157894737,50.8416833667335,2083.22440087146
104,19,49.7120921305182,48.8188976377953,86.4347826086956,50.3301886792453,2053.24245439469
104,20,51.433389544688,53.9491298527443,91.4156626506024,50.3475935828877,1816.76895604396
104,21,67.5742574257426,57.2998430141287,87.5984251968504,75.7680250783699,1979.71845878137
104,22,64.5833333333333,63.4349030470914,89.8395721925134,76.2655601659751,1701.57485632184
104,23,64.6808510638298,62.0311070448307,91.8274687854711,77.5319926873857,1717.83977164605
104,24,67.0886075949367,62.9787234042553,89.9653979238754,76.1756373937677,2055.9419047619
104,25,66.6068222621185,63.2701421800948,91.5204678362573,76.8047337278107,1699.15448877806
104,26,68.9430894308943,65.989847715736,93.854033290653,77.2616632860041,1714.68315565031
104,27,65.6593406593407,71.4524207011686,91.6129032258064,75.5,1955.04087452471
104,28,63.1853785900783,61.38147566719,90.1209677419355,75.7680250783699,1887.56092943202
104,29,65.8653846153846,66.5171898355755,92.4812030075188,75.9701492537313,1928.66931818182
104,30,63.4920634920635,65.9663865546218,79.5737122557726,76.2237762237762,1966.92189542484
104,31,62.0839363241679,62.84046692607,90.7363420427554,77.4052478134111,1776.25378868731
104,32,64.7058823529412,61.8063112078346,83.2658569500675,77.0652173913043,2052.57791718947
104,33,65.3246753246753,63.9344262295082,94.3217665615142,77.6724137931035,1742.90358744394
104,34,61.6379310344828,67.2086720867209,88.4353741496599,72.7027027027027,1811.7745398773
104,35,62.3161764705882,63.0382775119617,96.7503692762186,76.7741935483871,1814.98310214376
104,36,59.1054313099042,62.4489795918367,90.3061224489796,74.5010183299389,1914.67575107296
104,37,65.5045871559633,62.9239766081871,91.4119359534207,76.8457943925234,1791.13128205129
104,38,65.7458563535912,69.0909090909091,86.1297539149888,75.0998185117967,2007.11288981289
104,39,67.9207920792079,69.8412698412698,92.3824959481361,76.4332892998679,2091.63214285715
104,40,67.8004535147392,66.8613138686131,94,76.064139941691,1914.42488755622
104,41,58.7301587301587,64.5161290322581,75.4601226993865,67.7522935779816,1848.9351758794
104,42,70.1408450704225,68.0933852140078,83.1381733021077,74.7572815533981,1796.23958762886
104,43,65.9010600706714,63.5044642857143,90.2816901408451,76.9899665551839,1559.54760765551
104,44,60.1328903654485,53.7832310838446,87.8552971576227,74.4897959183673,1813.5273255814
104,45,66.6666666666667,65.2325581395349,93.7771345875543,76.8641114982578,1641.1582460733
104,46,65.8788774002954,64.4954128440367,93.7282229965157,77.5252062328139,1666.34358974359
104,47,56.3492063492063,66.8674698795181,73.2876712328767,64.1916167664671,1954.13577235772
104,48,61.5720524017467,68.5121107266436,67.9536679536679,70.6896551724138,2095.95828877006
104,49,62.9802095459837,67.9708826205642,83.8144329896907,77.5454545454545,1706.22739336492
104,50,64.9847094801223,69.2307692307692,91.0187667560322,76.8085106382979,1890.11891223733
106,1,65.7894736842105,63.1578947368421,40.327868852459,66.0983606557377,3253.92916666668
