"Trial","Variable","Mean","Sd","Error","p"
48,"diff_acf_History",-9.96901100083376e-04,0.0458469389305152,0.00136778462430272,"> 0.05"
49,"diff_acf_History",-2.28368273654725e-04,0.0444550958896813,0.00132626077221784,"> 0.05"
50,"diff_acf_History",3.72161130312358e-04,0.0448689783207532,0.00133860842374474,"> 0.05"
51,"diff_acf_History",-3.63207417010196e-05,0.045904426332109,0.00138894457441706,"> 0.05"
52,"diff_acf_History",0.00147865064695094,0.04541496565028,0.00137413480959181,"> 0.05"
53,"diff_acf_History",-1.72154546310855e-04,0.0454468752287697,0.00137510030768113,"> 0.05"
54,"diff_acf_History",0.00140917590149823,0.0461915933256061,0.00139763347588996,"> 0.05"
55,"diff_acf_History",9.90821925799878e-04,0.0451979173867128,0.00136756751244518,"> 0.05"
56,"diff_acf_History",6.45298804595119e-04,0.044853240534294,0.00135713851719687,"> 0.05"
57,"diff_acf_History",7.34748644865492e-04,0.0453116984597485,0.00137101022193295,"> 0.05"
58,"diff_acf_History",-6.84843863178577e-05,0.0451749968673209,0.0013668739991264,"> 0.05"
59,"diff_acf_History",3.01730979843428e-04,0.0448751242463076,0.00135780065951076,"> 0.05"
60,"diff_acf_History",1.21879666398669e-04,0.0447440325256287,0.00135383417634701,"> 0.05"
61,"diff_acf_History",-0.00131716017036597,0.0446696207777487,0.00135158267683489,"> 0.05"
62,"diff_acf_History",1.64126109802184e-04,0.0440999706209589,0.00133434659400347,"> 0.05"
63,"diff_acf_History",0.00151609997213858,0.0450458399462401,0.00136296605779879,"> 0.05"
64,"diff_acf_History",3.75953067628527e-04,0.0448312462021914,0.00135647302781637,"> 0.05"
65,"diff_acf_History",0.0010080572152319,0.0441287240364091,0.00133521659508129,"> 0.05"
66,"diff_acf_History",-5.94854866564052e-06,0.0443928711780523,0.00134320897770205,"> 0.05"
67,"diff_acf_History",9.09536159625629e-04,0.0443345954563257,0.00134160558770789,"> 0.05"
68,"diff_acf_History",3.77325666817751e-05,0.0436775124609035,0.00132172165261899,"> 0.05"
69,"diff_acf_History",0.00225588539270805,0.0446553516298054,0.0013513119641889,"< 0.05"
70,"diff_acf_History",-5.85312037517863e-04,0.0442692330153055,0.00133962766019561,"> 0.05"
71,"diff_acf_History",6.50084133315096e-04,0.0444392371408801,0.00134477214121448,"> 0.05"
72,"diff_acf_History",-4.71762486143777e-04,0.0447571803206189,0.00135439339392065,"> 0.05"
73,"diff_acf_History",-6.92646559310122e-04,0.0444296833673679,0.00134448303525117,"> 0.05"
74,"diff_acf_History",1.62044268638046e-04,0.0437305247264467,0.00132332585247551,"> 0.05"
75,"diff_acf_History",-2.35829325997009e-05,0.043651825282318,0.00132094433499676,"> 0.05"
76,"diff_acf_History",-8.32669780140534e-04,0.0433985725373958,0.00131328067427779,"> 0.05"
77,"diff_acf_History",3.85851422435332e-04,0.0429785735385475,0.00130057111872897,"> 0.05"
78,"diff_acf_History",-0.00105714490162572,0.0431781718590475,0.00130661114727381,"> 0.05"
79,"diff_acf_History",1.21043971275494e-04,0.0430739036494699,0.00130345589546312,"> 0.05"
80,"diff_acf_History",-8.58691965768352e-04,0.0431249186198343,0.00130499965533266,"> 0.05"
81,"diff_acf_History",-2.67988709289312e-04,0.0429411997623249,0.00129959506125851,"> 0.05"
82,"diff_acf_History",2.50912215561956e-04,0.04336276539292,0.00131251002934903,"> 0.05"
83,"diff_acf_History",-5.47028990490499e-04,0.0433588868230548,0.00131239263227342,"> 0.05"
84,"diff_acf_History",-0.00105112337956844,0.0431222938079525,0.00130523140299337,"> 0.05"
85,"diff_acf_History",0.00515185395638753,0.0437221608931211,0.00132338826080505,"> 0.05"
86,"diff_acf_History",-6.40617304906946e-04,0.0430397085942385,0.00130273170261003,"> 0.05"
87,"diff_acf_History",-2.87126142410058e-04,0.0434090228566896,0.00131391015649913,"> 0.05"
88,"diff_acf_History",7.3308203328603e-04,0.0425751381786424,0.00128867002263451,"> 0.05"
89,"diff_acf_History",-3.26397438585261e-04,0.0432957330390011,0.00131063738308357,"> 0.05"
90,"diff_acf_History",-0.00178923018859159,0.0425098798891017,0.00128684823705053,"> 0.05"
91,"diff_acf_History",-0.001305721441461,0.0421224265541313,0.0012751193485581,"> 0.05"
92,"diff_acf_History",-8.76439455032934e-04,0.0416104172542891,0.00125961993367916,"> 0.05"
93,"diff_acf_History",7.27239196700018e-04,0.0427157988150515,0.00129308176223398,"> 0.05"
94,"diff_acf_History",-6.38772644499588e-04,0.0419797762155054,0.00127080107390632,"> 0.05"
95,"diff_acf_History",-0.00129821925827378,0.0424282164412751,0.00128437614199543,"> 0.05"
96,"diff_acf_History",0.00150143588365632,0.042403068048287,0.00128361485625983,"> 0.05"
97,"diff_acf_History",-2.44231636880691e-04,0.0423048816535294,0.00128079535850492,"> 0.05"
98,"diff_acf_History",-3.06740054181331e-04,0.0423386125736372,0.00128196952640365,"> 0.05"
99,"diff_acf_History",-4.66836374770107e-04,0.042920788963617,0.00129959722711414,"> 0.05"
